Area,Category,Domestic Production,Export Quantity,Import Quantity,Consumption,Emissions|CO2|Livestock|Domestic,Emissions|CH4|Livestock|Domestic,Emissions|N2O|Livestock|Domestic,Import Quantity Detailed,Emissions|CO2|Livestock|Import,Emissions|CH4|Livestock|Import,Emissions|N2O|Livestock|Import,Export Quantity Detailed,Emissions|CO2|Livestock|Export,Emissions|CH4|Livestock|Export,Emissions|N2O|Livestock|Export,Emissions|CO2|Livestock,Emissions|CH4|Livestock,Emissions|N2O|Livestock,Land Use|Consumption,Land Use|Domestic,Land Use|Import,Land Use|Export,Land Use,Species,Product Type,Conversion,Protein Consumption,Land Use|Soy Replacement,Land Use|Recovered,Emissions|CO2|Soy Replacement,Emissions|CH4|Soy Replacement,Emissions|N2O|Soy Replacement,Emissions|CO2|Crop Replacement,Emissions|CH4|Crop Replacement,Emissions|N2O|Crop Replacement
Bhutan,buffalo_meat,9.0,0.0,0.0,9.0,5.3758340406470094e-08,9.761925936345835e-06,3.543816602224714e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3758340406470094e-08,9.761925936345835e-06,3.543816602224714e-07,2.1302891174700016e-06,2.1302891174700016e-06,0.0,0.0,2.1302891174700016e-06,Buffalo,Meat,6.928636512496951,1.2989568703405063,1.2989568703405063e-08,2.1172995487665967e-06,1.2045130373571273e-08,5.256056890285647e-10,1.6519035940897748e-09,-0.0,1.5914400638744508e-07,6.844414686996242e-09
India,buffalo_meat,1616853.0,0.0,0.0,1616853.0,0.009657703773469155,1.7537332484398414,0.06366478338618704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009657703773469155,1.7537332484398414,0.06366478338618704,0.38270715004985834,0.38270715004985834,0.0,0.0,0.38270715004985834,Buffalo,Meat,6.928636512496951,233358.03474229542,0.002333580347422954,0.38037356970243535,0.0021639116866555373,9.4425237235878e-05,0.00029676503131275946,-0.0,0.02859027379550664,0.0012296013799904372
Iran (Islamic Republic of),buffalo_meat,4725.0,0.0,0.0,4725.0,2.82231287133968e-05,0.0051250111165815635,0.00018605037161679747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82231287133968e-05,0.0051250111165815635,0.00018605037161679747,0.001118401786671751,0.001118401786671751,0.0,0.0,0.001118401786671751,Buffalo,Meat,6.928636512496951,681.9523569287659,6.819523569287659e-06,0.0011115822631024633,6.323693446124919e-06,2.759429867399965e-07,8.672493868971319e-07,-0.0,8.355060335340867e-05,3.593317710673027e-06
Nepal,buffalo_meat,188574.0,0.0,0.0,188574.0,0.0011263805870899658,0.20453838016894219,0.007425240799421368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011263805870899658,0.20453838016894219,0.007425240799421368,0.04463523778197646,0.04463523778197646,0.0,0.0,0.04463523778197646,Buffalo,Meat,6.928636512496951,27216.610318621184,0.00027216610318621186,0.04436307167879024,0.00025237760167398106,1.1012840800319173e-05,3.461178537243169e-05,-0.0,0.0033344913178340076,0.0001434087394650699
Pakistan,buffalo_meat,1085000.0,0.0,0.0,1085000.0,0.006480866593446673,1.176854404548359,0.042722677926820156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006480866593446673,1.176854404548359,0.042722677926820156,0.25681818805055023,0.25681818805055023,0.0,0.0,0.25681818805055023,Buffalo,Meat,6.928636512496951,156596.4671466055,0.0015659646714660548,0.25525222337908415,0.0014521073839249814,6.336468584399919e-05,0.00019914615550971175,-0.0,0.019185694103375322,0.0008251322150434358
Sri Lanka,buffalo_meat,3633.0,0.0,0.0,3633.0,2.1700450077411764e-05,0.003940564102971602,0.00014305206350980428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1700450077411764e-05,0.003940564102971602,0.00014305206350980428,0.0008599267070853907,0.0008599267070853907,0.0,0.0,0.0008599267070853907,Buffalo,Meat,6.928636512496951,524.3455899941177,5.243455899941177e-06,0.0008546832511854495,4.862217627464938e-06,2.1216949647119728e-07,6.668184174809058e-07,-0.0,6.424113057839866e-05,2.7628620619841495e-06
Italy,buffalo_meat,21277.0,0.0,0.0,21277.0,4.767276535284874e-05,0.003538634200398313,0.0001829659680359983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767276535284874e-05,0.003538634200398313,0.0001829659680359983,0.005036240172489914,0.005036240172489914,0.0,0.0,0.005036240172489914,Buffalo,Meat,6.928636512496951,3070.878370026106,3.0708783700261064e-05,0.005005531388789653,2.847602655094178e-05,1.2425902494956414e-06,3.905283641272016e-06,-0.0,0.00037623411376729656,1.618095681057989e-05
Brunei Darussalam,sheep_meat,29.0,0.0,862.0,891.0,1.1696247686885362e-07,1.390123629309038e-05,9.565514275159426e-07,862.0,1.9383545026460827e-06,0.00026075799027626287,1.2736901003788688e-05,0.0,0.0,0.0,0.0,2.0553169795149362e-06,0.00027465922656935325,1.369345243130463e-05,0.00023226901186011357,7.559821934840958e-06,0.00022470918992527263,0.0,0.0002322690118601136,Sheep,Meat,7.096728408203818,125.55081,1.2555080999999998e-06,0.00023101350376011359,1.1642233160220714e-06,5.0802471971872205e-08,1.5966491191159837e-07,-0.0,1.538208031753295e-05,6.615476060440816e-07
"China, Taiwan Province of",sheep_meat,0.0,0.0,15357.0,15357.0,0.0,0.0,0.0,15356.0,3.454557092120481e-05,0.004649966048151053,0.00022728379050786023,0.0,0.0,0.0,0.0,3.454557092120481e-05,0.004649966048151053,0.00022728379050786023,0.004003316739770779,0.0,0.004003056056255784,0.0,0.004003056056255784,Sheep,Meat,7.096728408203818,2163.95487,2.16395487e-05,0.0039814165075557845,2.0066192440124522e-05,8.756156701145247e-07,2.751934963217078e-06,-0.0,0.00026512077153350563,1.140222961393823e-05
"China, Macao SAR",sheep_meat,0.0,0.0,561.0,561.0,0.0,0.0,0.0,561.0,1.641892736395072e-06,0.0002046386489922059,1.1975184495386475e-05,0.0,0.0,0.0,0.0,1.641892736395072e-06,0.0002046386489922059,1.1975184495386475e-05,0.00014624345191192336,0.0,0.00014624345191192339,0.0,0.00014624345191192339,Sheep,Meat,7.096728408203818,79.05051,7.905051000000001e-07,0.0001454529468119234,7.33029495273156e-07,3.198674161191954e-08,1.0052975935174713e-07,-0.0,9.685013533261488e-06,4.165299741759033e-07
"China, mainland",sheep_meat,2467645.0,1010.0,392167.0,2858802.0,0.009952478318380767,1.182872973533207,0.08139411542595097,392167.0,0.0008779138793583986,0.1222839967994558,0.005833890048741751,1263.0,5.093917527081452e-06,0.0006054228082128671,4.165946389491846e-05,0.010825298280212083,1.30455154752445,0.0871863460107978,0.7452425540333517,0.6432743723586419,0.10223147202485428,0.0003292432794380735,0.7451766011040581,Sheep,Meat,7.096728408203818,402833.78982,0.0040283378981999995,0.7411482632058581,0.0037354477489231538,0.00016300135631664667,0.0005122899769951754,-0.0,0.04935389671820857,0.0021225966546060972
Democratic People's Republic of Korea,sheep_meat,1022.0,20.0,120.0,1122.0,4.1219190124127035e-06,0.0004898987410875299,3.3710191686941155e-05,0.0,0.0,0.0,0.0,20.0,8.066377715093353e-08,9.587059512476124e-06,6.596906396661674e-07,4.04125523526177e-06,0.00048031168157505375,3.305050104727499e-05,0.0002924869038238467,0.00026641855232439513,0.0,5.213670299890316e-06,0.0002612048820245048,Sheep,Meat,7.096728408203818,158.10102,1.5810102000000001e-06,0.00025962387182450485,1.466058990546312e-06,6.397348322383908e-08,2.0105951870349427e-07,-0.0,1.9370027066522976e-05,8.330599483518066e-07
"China, Hong Kong SAR",sheep_meat,0.0,954.0,8947.0,7993.0,0.0,0.0,0.0,8948.0,2.2631156440439373e-05,0.002856921911010031,0.0001473306884915623,28.0,1.1292928801130694e-07,1.3421883317466574e-05,9.235668955326343e-07,2.2518227152428066e-05,0.0028435000276925645,0.00014640712159602967,0.002083643335351165,0.0,0.0023325960921709277,7.299138419846442e-06,0.0023252969537510813,Sheep,Meat,7.096728408203818,1126.29363,1.12629363e-05,0.0023140340174510813,1.0444036997715393e-05,4.5573979626394444e-07,1.432325073972397e-06,-0.0,0.0001379898630505509,5.9346240349162114e-06
Indonesia,sheep_meat,91039.0,0.0,2270.0,93309.0,0.0003671774804021919,0.04363981554781569,0.0030028788072284105,2270.0,5.1052907691203176e-06,0.0006869755344057723,3.356481226571682e-05,0.0,0.0,0.0,0.0,0.0003722827711713122,0.044326791082221456,0.0030364436194941272,0.024324118100623276,0.023732366521585724,0.0005917515790375508,0.0,0.024324118100623276,Sheep,Meat,7.096728408203818,13148.171190000001,0.00013148171190000002,0.024192636388723276,0.00012192201278866832,5.320233285323708e-06,1.672073318244594e-05,-0.0,0.0016108715290108666,6.927984912723594e-05
Japan,sheep_meat,196.0,0.0,21960.0,22156.0,7.905050160791486e-07,9.395318322226601e-05,6.46496826872844e-06,21960.0,4.9523548289381006e-05,0.006631868609519004,0.00032387689504039555,0.0,0.0,0.0,0.0,5.031405330546016e-05,0.00672582179274127,0.000330341863309124,0.0057757039582184925,5.10939689389251e-05,0.0057246099892795665,0.0,0.005775703958218492,Sheep,Meat,7.096728408203818,3122.00196,3.12200196e-05,0.005744483938618492,2.895009179549384e-05,1.2632767328942768e-06,3.970298303382013e-06,-0.0,0.000382497611128238,1.645033530809503e-05
Lao People's Democratic Republic,sheep_meat,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8247846049616106e-06,0.0,0.0,0.0,0.0,Sheep,Meat,7.096728408203818,0.98637,9.8637e-09,-9.8637e-09,9.14653559164366e-09,3.991215530899051e-10,1.2543820239968448e-09,-0.0,1.2084687118151588e-07,5.197343706294693e-09
Malaysia,sheep_meat,1783.0,9.0,31234.0,33008.0,7.191175733005723e-06,0.0008546863555372465,5.881142052623882e-05,31233.0,7.110198363610481e-05,0.009613815082460985,0.0004802626072817439,4.0,1.6132755430186707e-08,1.917411902495225e-06,1.319381279332335e-07,7.827702661368034e-05,0.010466584026095736,0.0005389420896800496,0.008604641462938977,0.00046479870723522166,0.008141928223823711,1.0427340599780632e-06,0.008605684196998956,Sheep,Meat,7.096728408203818,4651.15728,4.65115728e-05,0.008559172624198957,4.3129835258424844e-05,1.882029174913084e-06,5.914948835441121e-06,-0.0,0.0005698447891370681,2.4507703008196464e-05
Mongolia,sheep_meat,168441.0,5890.0,100.0,162651.0,0.0006793543643540198,0.08074269456704955,0.005555947551800445,100.0,5.24290347028605e-07,7.855227195731602e-05,2.754907857037056e-06,5689.0,2.2944811410583044e-05,0.0027270390783238336,0.00018764900245304132,0.0006569338432904654,0.07809420776068303,0.005371053457204441,0.04240043439737299,0.043909791949191236,2.606835149945158e-05,0.0014830285168038004,0.04245283178388689,Sheep,Meat,7.096728408203818,22919.15241,0.00022919152409999998,0.042223640259786886,0.00021252759435949037,9.273931390232306e-06,2.9146641512158684e-05,-0.0,0.0028079806349349625,0.00012076473588179116
Myanmar,sheep_meat,11061.0,0.0,43.0,11104.0,4.4611101953323785e-05,0.00530212326337492,0.0003648419082673739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4611101953323785e-05,0.00530212326337492,0.0003648419082673739,0.0028946297504991035,0.002883420359354339,0.0,0.0,0.002883420359354339,Sheep,Meat,7.096728408203818,1564.66464,1.56466464e-05,0.002867773712954339,1.4509018744230168e-05,6.331208179300437e-07,1.989808284922995e-06,-0.0,0.00019169766537136462,8.244472073528039e-06
Philippines,sheep_meat,117.0,0.0,780.0,897.0,4.7188309633296116e-07,5.608429814798532e-05,3.859190242047079e-06,781.0,1.7676104874518555e-06,0.0002383242352929132,1.1723615692592361e-05,0.0,0.0,0.0,0.0,2.2394935837848167e-06,0.0002944085334408985,1.558280593463944e-05,0.00023383311295008068,3.049997125435835e-05,0.00020359382521071686,0.0,0.0002340937964650752,Sheep,Meat,7.096728408203818,126.39627,1.2639626999999999e-06,0.0002328298337650752,1.1720632036720516e-06,5.114457616023498e-08,1.6074009650359566e-07,-0.0,1.548566334997425e-05,6.660024720780485e-07
Republic of Korea,sheep_meat,5.0,0.0,15863.0,15868.0,2.0165944287733382e-08,2.396764878119031e-06,1.6492265991654185e-07,15863.0,3.566383825284634e-05,0.004799422179826551,0.00023442722932578874,0.0,0.0,0.0,0.0,3.5684004197134074e-05,0.00480181894470467,0.0002345921519857053,0.004136526015932977,1.303417574972579e-06,0.004135222598358004,0.0,0.004136526015932976,Sheep,Meat,7.096728408203818,2235.95988,2.23595988e-05,0.004114166417132976,2.073388953831451e-05,9.047515434900876e-07,2.8435048509688473e-06,-0.0,0.00027394259312975625,1.1781635704497741e-05
Singapore,sheep_meat,23.0,1944.0,14149.0,12228.0,9.276334372357355e-08,1.1025118439347543e-05,7.586442356160925e-07,14149.0,3.2085132920307684e-05,0.004247761817551953,0.00020724344739734624,72.0,2.9038959774336074e-07,3.4513414244914046e-05,2.374886302798202e-06,3.188750666628789e-05,0.004224273521746386,0.00020562720533016414,0.0031876380213529394,5.995720844873863e-06,0.003688411053657404,1.8769213079605138e-05,0.0036756375614226725,Sheep,Meat,7.096728408203818,1723.04748,1.72304748e-05,0.0036584070866226724,1.5977691030659808e-05,6.972083358833371e-07,2.191226198490488e-06,-0.0,0.00021110222011536803,9.079016977224501e-06
Thailand,sheep_meat,160.0,1.0,1321.0,1480.0,6.453102172074682e-07,7.669647609980899e-05,5.277525117329339e-06,1321.0,2.9699256339916793e-06,0.00039967450668542347,1.9522055723341543e-05,1.0,4.033188857546677e-09,4.793529756238062e-07,3.298453198330837e-08,3.6112026623416007e-06,0.0004758916298096087,2.4766596308687575e-05,0.0003858116021918834,4.170936239912253e-05,0.0003443629233077554,2.606835149945158e-07,0.00038581160219188345,Sheep,Meat,7.096728408203818,208.5468,2.085468e-06,0.00038372613419188344,1.933838953661802e-06,8.438569979615137e-08,2.652121993593329e-07,-0.0,2.55504813355205e-05,1.0988669550451636e-06
Timor-Leste,sheep_meat,71.0,0.0,5.0,76.0,2.86356408885814e-07,3.403406126929024e-05,2.3419017708148947e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86356408885814e-07,3.403406126929024e-05,2.3419017708148947e-06,1.98119471395832e-05,1.850852956461062e-05,0.0,0.0,1.850852956461062e-05,Sheep,Meat,7.096728408203818,10.70916,1.0709160000000001e-07,1.840143796461062e-05,9.930524356641686e-08,4.333319719261827e-09,1.3619004831965744e-08,-0.0,1.3120517442564583e-06,5.642830309691382e-08
Viet Nam,sheep_meat,0.0,2.0,842.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.646464400565347e-08,6.710941658733287e-06,4.617834477663171e-07,-5.646464400565347e-08,-6.710941658733287e-06,-4.617834477663171e-07,0.00021897415259539328,0.0,0.0,3.649569209923221e-06,-3.649569209923221e-06,Sheep,Meat,7.096728408203818,118.3644,1.1836440000000001e-06,-4.8332132099232216e-06,1.097584270997239e-06,4.789458637078861e-08,1.5052584287962137e-07,-0.0,1.4501624541781906e-05,6.236812447553632e-07
Belarus,sheep_meat,1200.0,0.0,11.0,1211.0,2.047010982956279e-06,0.00021781008517931985,8.418943122153145e-06,11.0,2.10856731221244e-08,5.209566127638187e-06,2.0112646606909792e-07,0.0,0.0,0.0,0.0,2.0680966560784034e-06,0.00022301965130695805,8.620069588222243e-06,0.00031568773665835865,0.00031282021799341895,2.867518664939674e-06,0.0,0.0003156877366583586,Sheep,Meat,7.096728408203818,170.64201,1.7064201000000002e-06,0.0003139813165583586,1.582350657354353e-06,6.904802868455357e-08,2.1700809015145414e-07,-0.0,2.0906508714402247e-05,8.99140461188982e-07
Bulgaria,sheep_meat,7690.0,1204.0,1489.0,7975.0,1.3117928715778153e-05,0.0013957996291908083,5.39513938411314e-05,1490.0,3.566452337125183e-06,0.00036379550561954616,1.7377748206036837e-05,1206.0,2.0572460378710603e-06,0.00021889913560521645,8.461037837763912e-06,1.4627135015032277e-05,0.0015406959992051378,6.286810420940433e-05,0.0020789510320812633,0.0020046562303078267,0.0003884184373418285,0.00031438431908338614,0.0020786903485662694,Sheep,Meat,7.096728408203818,1123.75725,1.12375725e-05,0.0020674527760662694,1.0420517334765455e-05,4.547134836988562e-07,1.4290995201964053e-06,-0.0,0.00013767911395322704,5.921259436814311e-06
Czechia,sheep_meat,3730.0,138.0,563.0,4155.0,6.362792472022434e-06,0.0006770263480990525,2.6168881538026025e-05,561.0,1.4140740618031109e-06,0.00014624825210801721,7.183667506543452e-06,40.0,6.823369943187597e-08,7.260336172643994e-06,2.806314374051048e-07,7.708632834393668e-06,0.0008160142640344257,3.307191760716437e-05,0.0010831400048022131,0.000972349510929544,0.00014624345191192336,1.0427340599780632e-05,0.0011081656222416867,Sheep,Meat,7.096728408203818,585.48105,5.8548105e-06,0.0011023108117416867,5.429122197611343e-06,2.3690715044122225e-07,7.445653299581271e-07,-0.0,7.173124996559978e-05,3.084994728522064e-06
Hungary,sheep_meat,1570.0,423.0,253.0,1400.0,2.6781727027011314e-06,0.0002849681947762768,1.1014783918150364e-05,252.0,6.473169625650575e-07,6.40778821667618e-05,3.1531695825413444e-06,278.0,4.74224211051538e-07,5.045933639987576e-05,1.9503884899654783e-06,2.851265454214651e-06,0.0002985867405431628,1.221756501072623e-05,0.0003649569209923221,0.0004092731185413898,6.569224577861798e-05,7.247001716847538e-05,0.0004024953471515324,Sheep,Meat,7.096728408203818,197.274,1.97274e-06,0.0004005226071515324,1.8293071183287316e-06,7.982431061798102e-08,2.5087640479936893e-07,-0.0,2.4169374236303176e-05,1.0394687412589386e-06
Republic of Moldova,sheep_meat,1881.0,1567.0,20.0,334.0,3.208689715783967e-06,0.0003414173085185839,1.3196693343975053e-05,21.0,2.2482404496530505e-09,3.0255450922439334e-07,1.4778240517291103e-08,1333.0,2.273888033567266e-06,0.00024195070295336113,9.352042651525117e-06,9.370499226663542e-07,9.976916007444715e-05,3.859428932967227e-06,8.706829400816828e-05,0.0004903456917046842,5.474353814884832e-06,0.00034749112548768953,0.0001483289200318795,Sheep,Meat,7.096728408203818,47.06394,4.7063940000000003e-07,0.0001478582806318795,4.3642041251556884e-07,1.9043799818861188e-08,5.985194228784946e-08,-0.0,5.76612213923233e-06,2.479875425574897e-07
Poland,sheep_meat,1130.0,444.0,1142.0,1828.0,1.927602008950496e-06,0.00020510449687719285,7.927838106694213e-06,1142.0,2.9914410150688016e-06,0.00029527304649679066,1.4658618813997454e-05,1255.0,2.1408323196751085e-06,0.00022779304741670533,8.804811348585162e-06,2.7782107043441887e-06,0.00027258449595727815,1.3781645572106507e-05,0.0004765294654099749,0.00029457237194380285,0.0002977005741237371,0.00032715781131811736,0.0002651151347494225,Sheep,Meat,7.096728408203818,257.58348,2.5758348e-06,0.0002625392999494225,2.388552437360658e-06,1.0422774272119235e-07,3.2757290569517605e-07,-0.0,3.155829721711586e-05,1.3572491850152427e-06
Romania,sheep_meat,49610.0,9244.0,420.0,40786.0,8.462684572038416e-05,0.009004631938121715,0.00034805314024168125,420.0,1.0491601488203007e-06,0.00010796591146601761,5.700201567965725e-06,9846.0,1.6795725115156268e-05,0.0017871317488963193,6.907742831726654e-05,6.888028075404819e-05,0.007325466100691413,0.00028467591349238045,0.010632237842566322,0.012932509178877928,0.00010948707629769664,0.002566689888636003,0.010475306366539622,Sheep,Meat,7.096728408203818,5747.15526,5.7471552600000006e-05,0.010417834813939621,5.3292942948682614e-05,2.3255102377606955e-06,7.308746461533616e-06,-0.0,0.0007041229268584724,3.0282694343562195e-05
Slovakia,sheep_meat,440.0,717.0,56.0,-221.0,7.505706937506356e-07,7.986369789908396e-05,3.0869458114561534e-06,55.0,1.1574852893505522e-07,1.1832148551244784e-05,5.255514056141217e-07,650.0,1.1087976157679842e-06,0.00011798046280546491,4.560260857832954e-06,-2.4247839308229346e-07,-2.6284616355136167e-05,-9.477636407626794e-07,-5.761105681378799e-05,0.00011470074659758695,1.4337593324698368e-05,0.0001694442847464353,-4.040594482414999e-05,Sheep,Meat,7.096728408203818,-31.14111,-3.114111e-07,-4.009453372414999e-05,-2.8876919510760696e-07,-1.2600837604695574e-08,-3.960263247190039e-08,0.0,-3.8153083615878585e-06,-1.6408756558444674e-07
Serbia,sheep_meat,32476.0,49.0,166.0,32593.0,5.5398940568740095e-05,0.005894666938569659,0.0002278446640292046,166.0,4.176161586776235e-07,4.199578630424225e-05,2.0512365899330233e-06,54.0,9.211549423303255e-08,9.801453833069395e-06,3.7885244049689154e-07,5.5724441233184684e-05,0.005926861271040832,0.00022951704817864073,0.008496457804216253,0.008465957832961895,4.327346348908962e-05,1.4076909809703853e-05,0.008495154386641281,Sheep,Meat,7.096728408203818,4592.67963,4.59267963e-05,0.008449227590341281,4.258757636263454e-05,1.8583669685513252e-06,5.840581901161309e-06,-0.0,0.0005626802960598781,2.4199574774180416e-05
Ukraine,sheep_meat,7700.0,20.0,66.0,7746.0,1.3134987140636121e-05,0.001397614713233969,5.4021551700482685e-05,65.0,1.211289451554172e-07,1.398063600352899e-05,6.532461387103117e-07,19.0,3.2411007230141086e-08,3.4486596820058972e-06,1.332999327674248e-07,1.3223705078561397e-05,0.001408146689555492,5.4541497906425574e-05,0.0020192545071475196,0.0020072630654577716,1.6944428474643528e-05,4.9529867848958e-06,0.002019254507147519,Sheep,Meat,7.096728408203818,1091.48886,1.09148886e-05,0.0020083396185475192,1.0121294956124539e-05,4.416565071763435e-07,1.3880633082685084e-06,-0.0,0.00013372569488171742,5.751232049851242e-06
Antigua and Barbuda,sheep_meat,4.0,0.0,128.0,132.0,7.340423786496949e-09,2.772101465694483e-06,7.488783498844043e-08,128.0,3.513875194432339e-07,4.999736860627398e-05,2.896424758737919e-06,0.0,0.0,0.0,0.0,3.5872794322973083e-07,5.276947007196846e-05,2.9713125937263596e-06,3.441022397927609e-05,1.0427340599780632e-06,3.336748991929802e-05,0.0,3.441022397927609e-05,Sheep,Meat,7.096728408203818,18.60012,1.860012e-07,3.422422277927609e-05,1.7247752829956612e-07,7.526292143981067e-09,2.36540610239405e-08,-0.0,2.2788267137085853e-06,9.800705274727135e-08
Argentina,sheep_meat,53392.0,1059.0,0.0,52333.0,9.797997670216128e-05,0.03700201036408997,0.0009996028214257027,0.0,0.0,0.0,0.0,3323.0,6.09805706063234e-06,0.0023029232926256916,6.221306891664688e-05,9.188191964152894e-05,0.034699087071464275,0.0009373897525090558,0.013642350390207995,0.013918414232587188,0.0,0.0008662513203267759,0.013052162912260412,Sheep,Meat,7.096728408203818,7374.24303,7.374243029999999e-05,0.012978420481960412,6.838080673106965e-05,2.983889748264857e-06,9.377939208832411e-06,-0.0,0.000903468472791753,3.885608402593145e-05
Bahamas,sheep_meat,30.0,0.0,577.0,607.0,5.5053178398727115e-08,2.0790760992708623e-05,5.616587624133031e-07,578.0,1.5996586068524782e-06,0.00022004802007232122,1.2818316979942214e-05,0.0,0.0,0.0,0.0,1.6547117852512053e-06,0.00024083878106502985,1.3379975742355517e-05,0.00015823489360167108,7.820505449835474e-06,0.00015067507166683012,0.0,0.0001584955771166656,Sheep,Meat,7.096728408203818,85.53237,8.553237e-07,0.0001576402534166656,7.931353005896715e-07,3.460954038936748e-08,1.087728412237264e-07,-0.0,1.0479150115311448e-05,4.5068394710298267e-07
Barbados,sheep_meat,92.0,0.0,1072.0,1164.0,1.688297470894298e-07,6.37583337109731e-05,1.7224202047341296e-06,1072.0,2.449492000292454e-06,0.00033129918543523044,1.646314657069803e-05,0.0,0.0,0.0,0.0,2.6183217473818837e-06,0.00039505751914620355,1.818556677543216e-05,0.0003034356114536164,2.3982883379495454e-05,0.0002794527280741209,0.0,0.0003034356114536164,Sheep,Meat,7.096728408203818,164.01924,1.6401924000000002e-06,0.0003017954190536164,1.520938204096174e-06,6.636821254237849e-08,2.0858581084747532e-07,-0.0,2.009510829361207e-05,8.642440105895746e-07
Belize,sheep_meat,34.0,0.0,2.0,36.0,6.239360218522406e-08,2.3562862458403105e-05,6.365465974017436e-07,2.0,6.769173144840054e-09,1.0197410712140266e-06,6.630691517543258e-08,0.0,0.0,0.0,0.0,6.916277533006412e-08,2.458260352961713e-05,7.028535125771762e-07,9.384606539802569e-06,8.863239509813537e-06,5.213670299890316e-07,0.0,9.384606539802569e-06,Sheep,Meat,7.096728408203818,5.07276,5.07276e-08,9.33387893980257e-06,4.7039325899881665e-08,2.052625130176655e-09,6.451107551983772e-09,-0.0,6.214981946477959e-07,2.672919620380128e-08
Brazil,sheep_meat,97545.0,51.0,4941.0,102435.0,0.00017900540956346123,0.06760115936779208,0.0018262334659868555,4942.0,9.06991985722304e-06,0.003424150419151135,9.251603269175849e-05,846.0,1.5524996308441049e-06,0.0005862994599943833,1.583877710005515e-05,0.00018652282978984014,0.07043901032694883,0.001902910721578559,0.026703115858463227,0.025428373470140042,0.0012882979311028971,0.00022053825368536034,0.02649613314755758,Sheep,Meat,7.096728408203818,14434.11585,0.0001443411585,0.02635179198905758,0.00013384648190428833,5.84057375582349e-06,1.8356088946873824e-05,-0.0,0.0017684213213540827,7.605570036489956e-05
Chile,sheep_meat,8779.0,5679.0,30.0,3130.0,1.611039510541418e-05,0.006084069691832967,0.00016436007584087964,30.0,7.054798465668502e-08,1.895921268454255e-05,7.05973750819365e-07,5915.0,1.0854651674282364e-05,0.004099245042395716,0.00011074038598915629,5.326291415788501e-06,0.0020037838621217935,5.4325663602542714e-05,0.0008159394019328345,0.0022885405781368543,7.820505449835474e-06,0.001541942991192561,0.000754418092394129,Sheep,Meat,7.096728408203818,441.0483,4.4104830000000005e-06,0.000750007609394129,4.0898080574063786e-06,1.784643515959147e-07,5.608879621585892e-07,-0.0,5.4035815256877815e-05,2.3239551143860557e-06
